64619.tsv,9
45811.tsv,9
31967.tsv,9
54014.tsv,9
73536.tsv,9
6352.tsv,9
46511.tsv,9
19953.tsv,9
52596.tsv,9
80587.tsv,9
65626.tsv,9
77365.tsv,9
5046.tsv,9
51280.tsv,9
29611.tsv,9
56979.tsv,9
20180.tsv,9
51674.tsv,9
15508.tsv,9
83545.tsv,9
43330.tsv,9
40491.tsv,9
3111.tsv,9
84607.tsv,9
8668.tsv,9
67499.tsv,9
18533.tsv,9
29559.tsv,9
3177.tsv,9
31010.tsv,9
16297.tsv,9
75096.tsv,9
26801.tsv,9
45696.tsv,9
37334.tsv,9
83455.tsv,9
63472.tsv,9
40023.tsv,9
16434.tsv,9
78515.tsv,9
55642.tsv,9
60849.tsv,9
80056.tsv,9
6321.tsv,9
24417.tsv,9
73048.tsv,9
37174.tsv,9
40974.tsv,9
57039.tsv,9
904.tsv,9
66745.tsv,9
10918.tsv,9
81841.tsv,9
29866.tsv,9
66876.tsv,9
12465.tsv,9
55857.tsv,9
55227.tsv,9
24959.tsv,9
60170.tsv,9
37678.tsv,9
67988.tsv,9
52957.tsv,9
41118.tsv,9
78845.tsv,9
27522.tsv,9
9935.tsv,9
40921.tsv,9
40526.tsv,9
17824.tsv,9
36324.tsv,9
55154.tsv,9
29039.tsv,9
10247.tsv,9
15767.tsv,9
9203.tsv,9
65090.tsv,9
50683.tsv,9
75246.tsv,9
22769.tsv,9
27174.tsv,9
29069.tsv,9
75905.tsv,9
30794.tsv,9
54654.tsv,9
39699.tsv,9
22722.tsv,9
69229.tsv,9
11276.tsv,9
50569.tsv,9
59033.tsv,9
4495.tsv,9
63931.tsv,9
83664.tsv,9
56608.tsv,9
47858.tsv,9
53949.tsv,9
68313.tsv,9
40973.tsv,9
9422.tsv,9
9401.tsv,9
37879.tsv,9
37904.tsv,9
20466.tsv,9
11071.tsv,9
36576.tsv,9
1089.tsv,9
19228.tsv,9
46411.tsv,9
52669.tsv,9
74897.tsv,9
3856.tsv,9
14177.tsv,9
6190.tsv,9
80515.tsv,9
70433.tsv,9
26000.tsv,9
9432.tsv,9
15899.tsv,9
23091.tsv,9
46295.tsv,9
75839.tsv,9
49629.tsv,9
82832.tsv,9
46362.tsv,9
33635.tsv,9
59269.tsv,9
38871.tsv,9
63274.tsv,9
35278.tsv,9
19853.tsv,9
38684.tsv,9
16366.tsv,9
7837.tsv,9
71906.tsv,9
73729.tsv,9
81466.tsv,9
1041.tsv,9
30912.tsv,9
11457.tsv,9
57726.tsv,9
47959.tsv,9
6016.tsv,9
11091.tsv,9
73285.tsv,9
11731.tsv,9
60616.tsv,9
71537.tsv,9
52890.tsv,9
27186.tsv,9
16044.tsv,9
2328.tsv,9
45317.tsv,9
9701.tsv,9
29788.tsv,9
15347.tsv,9
29164.tsv,9
77732.tsv,9
52308.tsv,9
75924.tsv,9
25008.tsv,9
37106.tsv,9
4322.tsv,9
13491.tsv,9
57765.tsv,9
78427.tsv,9
29584.tsv,9
65468.tsv,9
15961.tsv,9
45659.tsv,9
51958.tsv,9
80577.tsv,9
63895.tsv,9
21957.tsv,9
75089.tsv,9
78875.tsv,9
44715.tsv,9
23366.tsv,9
84032.tsv,9
4994.tsv,9
771.tsv,9
10887.tsv,9
36789.tsv,9
30764.tsv,9
55162.tsv,9
18336.tsv,9
24174.tsv,9
50991.tsv,9
69973.tsv,9
39592.tsv,9
1622.tsv,9
59224.tsv,9
19209.tsv,9
19592.tsv,9
81601.tsv,9
85120.tsv,9
59625.tsv,9
11657.tsv,9
34928.tsv,9
55495.tsv,9
2348.tsv,9
18216.tsv,9
80355.tsv,9
22911.tsv,9
12496.tsv,9
45434.tsv,9
28111.tsv,9
11241.tsv,9
38766.tsv,9
82883.tsv,9
48219.tsv,9
59555.tsv,9
8409.tsv,9
4627.tsv,9
58275.tsv,9
30018.tsv,9
44556.tsv,9
63691.tsv,9
4434.tsv,9
73660.tsv,9
67201.tsv,9
70353.tsv,9
23405.tsv,9
21888.tsv,9
37574.tsv,9
84396.tsv,9
48418.tsv,9
24345.tsv,9
21495.tsv,9
70669.tsv,9
74882.tsv,9
6595.tsv,9
2096.tsv,9
73499.tsv,9
70253.tsv,9
43968.tsv,9
65024.tsv,9
84868.tsv,9
69853.tsv,9
50406.tsv,9
21385.tsv,9
20113.tsv,9
70725.tsv,9
25893.tsv,9
67258.tsv,9
59723.tsv,9
37025.tsv,9
21880.tsv,9
34310.tsv,9
36806.tsv,9
50613.tsv,9
31707.tsv,9
55914.tsv,9
46268.tsv,9
6646.tsv,9
29612.tsv,9
43249.tsv,9
20225.tsv,9
53557.tsv,9
15141.tsv,9
35645.tsv,9
6961.tsv,9
58293.tsv,9
57565.tsv,9
6135.tsv,9
79067.tsv,9
50941.tsv,9
26229.tsv,9
46405.tsv,9
39471.tsv,9
3178.tsv,9
33730.tsv,9
40425.tsv,9
44943.tsv,9
32900.tsv,9
41040.tsv,9
60881.tsv,9
68309.tsv,9
3095.tsv,9
80976.tsv,9
29541.tsv,9
10714.tsv,9
8025.tsv,9
31756.tsv,9
37932.tsv,9
63108.tsv,9
42693.tsv,9
2794.tsv,9
24098.tsv,9
32037.tsv,9
51621.tsv,9
72398.tsv,9
27509.tsv,9
25265.tsv,9
47503.tsv,9
75941.tsv,9
55355.tsv,9
59113.tsv,9
30771.tsv,9
60068.tsv,9
49241.tsv,9
36575.tsv,9
72847.tsv,9
48017.tsv,9
19523.tsv,9
22371.tsv,9
79101.tsv,9
67719.tsv,9
76342.tsv,9
29083.tsv,9
72728.tsv,9
43367.tsv,9
79352.tsv,9
10605.tsv,9
33785.tsv,9
34279.tsv,9
68777.tsv,9
36723.tsv,9
13767.tsv,9
73708.tsv,9
27992.tsv,9
79721.tsv,9
46441.tsv,9
80221.tsv,9
9063.tsv,9
47125.tsv,9
67768.tsv,9
28400.tsv,9
5661.tsv,9
75440.tsv,9
10271.tsv,9
71257.tsv,9
35631.tsv,9
45268.tsv,9
22760.tsv,9
78809.tsv,9
48750.tsv,9
40677.tsv,9
81766.tsv,9
23002.tsv,9
75226.tsv,9
60314.tsv,9
44106.tsv,9
62628.tsv,9
52052.tsv,9
64052.tsv,9
16346.tsv,9
21369.tsv,9
40896.tsv,9
42128.tsv,9
54300.tsv,9
46932.tsv,9
49269.tsv,9
19828.tsv,9
83134.tsv,9
47586.tsv,9
16374.tsv,9
1787.tsv,9
76596.tsv,9
10301.tsv,9
72494.tsv,9
78912.tsv,9
11561.tsv,9
71517.tsv,9
81288.tsv,9
85199.tsv,9
2619.tsv,9
47215.tsv,9
32598.tsv,9
35149.tsv,9
33101.tsv,9
19401.tsv,9
4536.tsv,9
12911.tsv,9
73088.tsv,9
82857.tsv,9
72378.tsv,9
64626.tsv,9
2156.tsv,9
6406.tsv,9
32354.tsv,9
47015.tsv,9
84593.tsv,9
54988.tsv,9
5247.tsv,9
49750.tsv,9
10236.tsv,9
9759.tsv,9
51127.tsv,9
84767.tsv,9
3764.tsv,9
63757.tsv,9
26371.tsv,9
6124.tsv,9
40908.tsv,9
64298.tsv,9
72548.tsv,9
38936.tsv,9
48983.tsv,9
11211.tsv,9
78352.tsv,9
73803.tsv,9
67516.tsv,9
22077.tsv,9
6302.tsv,9
82028.tsv,9
38775.tsv,9
57366.tsv,9
19910.tsv,9
66989.tsv,9
70274.tsv,9
50123.tsv,9
34898.tsv,9
71232.tsv,9
53410.tsv,9
18844.tsv,9
53856.tsv,9
7150.tsv,9
59299.tsv,9
8691.tsv,9
272.tsv,9
50308.tsv,9
5836.tsv,9
44681.tsv,9
84412.tsv,9
44959.tsv,9
15397.tsv,9
62268.tsv,9
21264.tsv,9
35399.tsv,9
56983.tsv,9
15960.tsv,9
66926.tsv,9
83990.tsv,9
84759.tsv,9
31590.tsv,9
79591.tsv,9
61566.tsv,9
80072.tsv,9
6244.tsv,9
21325.tsv,9
17512.tsv,9
10645.tsv,9
80454.tsv,9
60409.tsv,9
11441.tsv,9
53613.tsv,9
54106.tsv,9
49639.tsv,9
14011.tsv,9
79082.tsv,9
769.tsv,9
31837.tsv,9
21319.tsv,9
82603.tsv,9
7051.tsv,9
10495.tsv,9
16896.tsv,9
24469.tsv,9
33793.tsv,9
50677.tsv,9
4185.tsv,9
46857.tsv,9
83756.tsv,9
21634.tsv,9
65949.tsv,9
15028.tsv,9
5181.tsv,9
60834.tsv,9
82050.tsv,9
26642.tsv,9
9303.tsv,9
38185.tsv,9
66792.tsv,9
57746.tsv,9
40915.tsv,9
60440.tsv,9
22719.tsv,9
65911.tsv,9
78313.tsv,9
6623.tsv,9
35462.tsv,9
23340.tsv,9
2366.tsv,9
4031.tsv,9
72223.tsv,9
85253.tsv,9
20838.tsv,9
59956.tsv,9
55540.tsv,9
67506.tsv,9
58943.tsv,9
32638.tsv,9
8679.tsv,9
29677.tsv,9
76180.tsv,9
31187.tsv,9
30428.tsv,9
35269.tsv,9
72157.tsv,9
41538.tsv,9
71106.tsv,9
14262.tsv,9
69275.tsv,9
40331.tsv,9
64414.tsv,9
41747.tsv,9
80783.tsv,9
75455.tsv,9
38292.tsv,9
51678.tsv,9
66186.tsv,9
6894.tsv,9
3707.tsv,9
73677.tsv,9
72597.tsv,9
70706.tsv,9
3244.tsv,9
50780.tsv,9
21184.tsv,9
57449.tsv,9
1152.tsv,9
74656.tsv,9
77253.tsv,9
58126.tsv,9
53323.tsv,9
13289.tsv,9
58424.tsv,9
15534.tsv,9
4940.tsv,9
24413.tsv,9
49506.tsv,9
43721.tsv,9
25096.tsv,9
3185.tsv,9
81778.tsv,9
66496.tsv,9
8257.tsv,9
73189.tsv,9
21503.tsv,9
77430.tsv,9
43760.tsv,9
5980.tsv,9
48317.tsv,9
47418.tsv,9
72877.tsv,9
67733.tsv,9
48125.tsv,9
60298.tsv,9
44407.tsv,9
26730.tsv,9
31902.tsv,9
56811.tsv,9
6596.tsv,9
23640.tsv,9
5660.tsv,9
7533.tsv,9
19638.tsv,9
3300.tsv,9
31662.tsv,9
21907.tsv,9
7202.tsv,9
76799.tsv,9
29206.tsv,9
34389.tsv,9
35341.tsv,9
61158.tsv,9
52868.tsv,9
17020.tsv,9
16377.tsv,9
16842.tsv,9
81859.tsv,9
34455.tsv,9
17261.tsv,9
29695.tsv,9
47282.tsv,9
38012.tsv,9
42739.tsv,9
83026.tsv,9
81124.tsv,9
2476.tsv,9
22111.tsv,9
68280.tsv,9
3854.tsv,9
34781.tsv,9
61756.tsv,9
69174.tsv,9
58084.tsv,9
24369.tsv,9
9590.tsv,9
62296.tsv,9
5319.tsv,9
44980.tsv,9
24735.tsv,9
33327.tsv,9
5805.tsv,9
12431.tsv,9
64002.tsv,9
831.tsv,9
14752.tsv,9
12730.tsv,9
28852.tsv,9
1095.tsv,9
6641.tsv,9
65995.tsv,9
80594.tsv,9
13882.tsv,9
81855.tsv,9
25165.tsv,9
52563.tsv,9
77960.tsv,9
1777.tsv,9
60073.tsv,9
49149.tsv,9
55133.tsv,9
19454.tsv,9
31689.tsv,9
69494.tsv,9
78018.tsv,9
44674.tsv,9
82926.tsv,9
35451.tsv,9
72241.tsv,9
32581.tsv,9
76404.tsv,9
61389.tsv,9
53384.tsv,9
26338.tsv,9
59543.tsv,9
60430.tsv,9
737.tsv,9
1176.tsv,9
47514.tsv,9
40366.tsv,9
64976.tsv,9
3936.tsv,9
53205.tsv,9
73767.tsv,9
25461.tsv,9
54695.tsv,9
20907.tsv,9
8287.tsv,9
21931.tsv,9
70840.tsv,9
13659.tsv,9
1227.tsv,9
80599.tsv,9
20326.tsv,9
6877.tsv,9
73162.tsv,9
37340.tsv,9
43938.tsv,9
67523.tsv,9
40679.tsv,9
52498.tsv,9
64503.tsv,9
36200.tsv,9
69851.tsv,9
44428.tsv,9
6631.tsv,9
32952.tsv,9
9662.tsv,9
49451.tsv,9
7553.tsv,9
78074.tsv,9
31113.tsv,9
80233.tsv,9
50145.tsv,9
47199.tsv,9
19683.tsv,9
4332.tsv,9
48741.tsv,9
7704.tsv,9
28864.tsv,9
75152.tsv,9
39230.tsv,9
21900.tsv,9
81366.tsv,9
8227.tsv,9
69083.tsv,9
71404.tsv,9
7504.tsv,9
6795.tsv,9
5992.tsv,9
6021.tsv,9
10459.tsv,9
27400.tsv,9
69087.tsv,9
65303.tsv,9
11701.tsv,9
20058.tsv,9
69653.tsv,9
49698.tsv,9
8391.tsv,9
2591.tsv,9
35714.tsv,9
36039.tsv,9
51834.tsv,9
48332.tsv,9
46969.tsv,9
17919.tsv,9
70786.tsv,9
27478.tsv,9
56382.tsv,9
48194.tsv,9
74312.tsv,9
32739.tsv,9
24545.tsv,9
41559.tsv,9
67740.tsv,9
25586.tsv,9
38909.tsv,9
19945.tsv,9
2915.tsv,9
55654.tsv,9
80074.tsv,9
20398.tsv,9
32534.tsv,9
40549.tsv,9
37685.tsv,9
18091.tsv,9
16724.tsv,9
51160.tsv,9
23890.tsv,9
27529.tsv,9
81283.tsv,9
13438.tsv,9
56465.tsv,9
6200.tsv,9
4437.tsv,9
79962.tsv,9
30457.tsv,9
43643.tsv,9
16867.tsv,9
9046.tsv,9
76837.tsv,9
29759.tsv,9
81708.tsv,9
73785.tsv,9
55243.tsv,9
27864.tsv,9
69894.tsv,9
67445.tsv,9
3315.tsv,9
68746.tsv,9
82874.tsv,9
54829.tsv,9
15005.tsv,9
73201.tsv,9
45921.tsv,9
82460.tsv,9
50468.tsv,9
47147.tsv,9
41921.tsv,9
81016.tsv,9
33626.tsv,9
32597.tsv,9
81573.tsv,9
2055.tsv,9
72651.tsv,9
25781.tsv,9
43997.tsv,9
72338.tsv,9
5606.tsv,9
30590.tsv,9
20589.tsv,9
33314.tsv,9
69040.tsv,9
35425.tsv,9
51974.tsv,9
81961.tsv,9
2256.tsv,9
48556.tsv,9
48680.tsv,9
74638.tsv,9
54006.tsv,9
26342.tsv,9
57784.tsv,9
62911.tsv,9
42019.tsv,9
30293.tsv,9
46642.tsv,9
75256.tsv,9
30073.tsv,9
44354.tsv,9
54174.tsv,9
80964.tsv,9
5223.tsv,9
51190.tsv,9
20913.tsv,9
18397.tsv,9
58631.tsv,9
52944.tsv,9
2116.tsv,9
14789.tsv,9
17544.tsv,9
79578.tsv,9
73211.tsv,9
79259.tsv,9
27152.tsv,9
14859.tsv,9
49053.tsv,9
40120.tsv,9
37914.tsv,9
19267.tsv,9
43347.tsv,9
52063.tsv,9
3677.tsv,9
69867.tsv,9
1559.tsv,9
34491.tsv,9
59572.tsv,9
17300.tsv,9
45708.tsv,9
8882.tsv,9
17858.tsv,9
37426.tsv,9
74115.tsv,9
34039.tsv,9
77014.tsv,9
13191.tsv,9
63118.tsv,9
37880.tsv,9
83525.tsv,9
31494.tsv,9
76732.tsv,9
16111.tsv,9
26174.tsv,9
8108.tsv,9
30262.tsv,9
44297.tsv,9
30152.tsv,9
48673.tsv,9
36378.tsv,9
20833.tsv,9
17245.tsv,9
38386.tsv,9
5164.tsv,9
18474.tsv,9
1673.tsv,9
71042.tsv,9
15129.tsv,9
71285.tsv,9
38201.tsv,9
70468.tsv,9
81367.tsv,9
71599.tsv,9
11905.tsv,9
7092.tsv,9
54806.tsv,9
25862.tsv,9
47693.tsv,9
34588.tsv,9
39623.tsv,9
23496.tsv,9
58745.tsv,9
60606.tsv,9
60334.tsv,9
38433.tsv,9
69166.tsv,9
6936.tsv,9
67275.tsv,9
37383.tsv,9
75500.tsv,9
22663.tsv,9
55579.tsv,9
36684.tsv,9
20730.tsv,9
44091.tsv,9
78191.tsv,9
5861.tsv,9
3862.tsv,9
58731.tsv,9
26529.tsv,9
83372.tsv,9
49955.tsv,9
25840.tsv,9
21414.tsv,9
41940.tsv,9
22406.tsv,9
45271.tsv,9
62916.tsv,9
53742.tsv,9
2062.tsv,9
65066.tsv,9
50059.tsv,9
15234.tsv,9
43291.tsv,9
46598.tsv,9
24920.tsv,9
8200.tsv,9
45559.tsv,9
57821.tsv,9
4601.tsv,9
17365.tsv,9
85067.tsv,9
72628.tsv,9
59307.tsv,9
66429.tsv,9
62266.tsv,9
70294.tsv,9
19991.tsv,9
29594.tsv,9
38250.tsv,9
35670.tsv,9
79108.tsv,9
57410.tsv,9
49646.tsv,9
28432.tsv,9
6380.tsv,9
37400.tsv,9
81028.tsv,9
38779.tsv,9
31119.tsv,9
19283.tsv,9
41095.tsv,9
14272.tsv,9
17412.tsv,9
17382.tsv,9
52751.tsv,9
15601.tsv,9
27069.tsv,9
431.tsv,9
4500.tsv,9
80421.tsv,9
33151.tsv,9
62405.tsv,9
48447.tsv,9
3998.tsv,9
38982.tsv,9
70815.tsv,9
15211.tsv,9
80346.tsv,9
27127.tsv,9
81956.tsv,9
73298.tsv,9
76921.tsv,9
55217.tsv,9
73964.tsv,9
62130.tsv,9
48141.tsv,9
68920.tsv,9
60223.tsv,9
44415.tsv,9
62073.tsv,9
24903.tsv,9
72800.tsv,9
8140.tsv,9
56480.tsv,9
55967.tsv,9
47577.tsv,9
21033.tsv,9
32423.tsv,9
13700.tsv,9
40566.tsv,9
76910.tsv,9
4152.tsv,9
27496.tsv,9
37759.tsv,9
79951.tsv,9
62627.tsv,9
33551.tsv,9
71858.tsv,9
37557.tsv,9
23183.tsv,9
22568.tsv,9
47131.tsv,9
38661.tsv,9
41427.tsv,9
72690.tsv,9
51483.tsv,9
62800.tsv,9
70681.tsv,9
60543.tsv,9
31918.tsv,9
46838.tsv,9
53847.tsv,9
73591.tsv,9
71513.tsv,9
52095.tsv,9
54447.tsv,9
29596.tsv,9
3538.tsv,9
23590.tsv,9
33249.tsv,9
38230.tsv,9
59557.tsv,9
43822.tsv,9
13604.tsv,9
25877.tsv,9
67842.tsv,9
38308.tsv,9
68793.tsv,9
25086.tsv,9
43300.tsv,9
19968.tsv,9
38162.tsv,9
33677.tsv,9
61955.tsv,9
72704.tsv,9
75742.tsv,9
37314.tsv,9
42047.tsv,9
13971.tsv,9
236.tsv,9
69633.tsv,9
23321.tsv,9
25836.tsv,9
48668.tsv,9
29639.tsv,9
60750.tsv,9
17696.tsv,9
27542.tsv,9
45710.tsv,9
32100.tsv,9
23901.tsv,9
18644.tsv,9
1408.tsv,9
3859.tsv,9
26800.tsv,9
59911.tsv,9
25333.tsv,9
25254.tsv,9
47643.tsv,9
48217.tsv,9
42815.tsv,9
82135.tsv,9
50634.tsv,9
72749.tsv,9
80834.tsv,9
3234.tsv,9
42640.tsv,9
72323.tsv,9
36664.tsv,9
28831.tsv,9
43461.tsv,9
56172.tsv,9
76011.tsv,9
52033.tsv,9
34069.tsv,9
36358.tsv,9
66924.tsv,9
4121.tsv,9
64226.tsv,9
32720.tsv,9
32605.tsv,9
43320.tsv,9
57952.tsv,9
59597.tsv,9
5449.tsv,9
7224.tsv,9
78724.tsv,9
41655.tsv,9
30611.tsv,9
29143.tsv,9
2529.tsv,9
5155.tsv,9
55675.tsv,9
1742.tsv,9
5390.tsv,9
46569.tsv,9
55021.tsv,9
12457.tsv,9
52869.tsv,9
29558.tsv,9
6578.tsv,9
44982.tsv,9
80238.tsv,9
27327.tsv,9
35563.tsv,9
66203.tsv,9
56229.tsv,9
11449.tsv,9
84067.tsv,9
1220.tsv,9
30124.tsv,9
770.tsv,9
62645.tsv,9
47488.tsv,9
72887.tsv,9
15115.tsv,9
52555.tsv,9
4041.tsv,9
15833.tsv,9
9083.tsv,9
47399.tsv,9
18348.tsv,9
65834.tsv,9
44130.tsv,9
58341.tsv,9
69399.tsv,9
39139.tsv,9
44642.tsv,9
56344.tsv,9
12181.tsv,9
3837.tsv,9
71206.tsv,9
52814.tsv,9
79385.tsv,9
21397.tsv,9
27073.tsv,9
12656.tsv,9
81796.tsv,9
29172.tsv,9
511.tsv,9
66807.tsv,9
46548.tsv,9
79526.tsv,9
35239.tsv,9
73042.tsv,9
18261.tsv,9
7183.tsv,9
21489.tsv,9
78719.tsv,9
56322.tsv,9
55917.tsv,9
1212.tsv,9
31560.tsv,9
50764.tsv,9
40178.tsv,9
12658.tsv,9
61360.tsv,9
53580.tsv,9
59503.tsv,9
59986.tsv,9
34180.tsv,9
1275.tsv,9
45118.tsv,9
60978.tsv,9
56966.tsv,9
64026.tsv,9
48459.tsv,9
39958.tsv,9
18882.tsv,9
82947.tsv,9
21110.tsv,9
18097.tsv,9
78646.tsv,9
37758.tsv,9
53065.tsv,9
25831.tsv,9
44363.tsv,9
5087.tsv,9
58618.tsv,9
22892.tsv,9
83319.tsv,9
67678.tsv,9
3653.tsv,9
23654.tsv,9
25282.tsv,9
58863.tsv,9
60762.tsv,9
53395.tsv,9
73981.tsv,9
19860.tsv,9
35839.tsv,9
54195.tsv,9
16664.tsv,9
48312.tsv,9
34703.tsv,9
73984.tsv,9
69857.tsv,9
10114.tsv,9
69725.tsv,9
41826.tsv,9
10945.tsv,9
65230.tsv,9
932.tsv,9
57428.tsv,9
51612.tsv,9
30789.tsv,9
47214.tsv,9
68521.tsv,9
80186.tsv,9
37519.tsv,9
80593.tsv,9
78716.tsv,9
81320.tsv,9
7508.tsv,9
43596.tsv,9
70602.tsv,9
52165.tsv,9
26106.tsv,9
57878.tsv,9
57166.tsv,9
51775.tsv,9
67040.tsv,9
64108.tsv,9
41395.tsv,9
945.tsv,9
28254.tsv,9
16029.tsv,9
61335.tsv,9
28086.tsv,9
39335.tsv,9
43337.tsv,9
68693.tsv,9
44098.tsv,9
19756.tsv,9
18810.tsv,9
51364.tsv,9
28077.tsv,9
64876.tsv,9
57067.tsv,9
23745.tsv,9
72294.tsv,9
71637.tsv,9
52337.tsv,9
21300.tsv,9
51877.tsv,9
6036.tsv,9
31429.tsv,9
57989.tsv,9
27758.tsv,9
75976.tsv,9
69365.tsv,9
68119.tsv,9
52098.tsv,9
39231.tsv,9
15818.tsv,9
21140.tsv,9
76357.tsv,9
24012.tsv,9
9652.tsv,9
35551.tsv,9
26019.tsv,9
6414.tsv,9
45170.tsv,9
38349.tsv,9
83587.tsv,9
52239.tsv,9
24067.tsv,9
61973.tsv,9
37369.tsv,9
82086.tsv,9
40076.tsv,9
55122.tsv,9
19252.tsv,9
58281.tsv,9
33002.tsv,9
39033.tsv,9
68550.tsv,9
21078.tsv,9
78049.tsv,9
53038.tsv,9
76387.tsv,9
8991.tsv,9
32139.tsv,9
27798.tsv,9
9053.tsv,9
52139.tsv,9
38703.tsv,9
23966.tsv,9
40299.tsv,9
17758.tsv,9
82034.tsv,9
57529.tsv,9
64680.tsv,9
74570.tsv,9
23800.tsv,9
65170.tsv,9
49432.tsv,9
23298.tsv,9
44162.tsv,9
66053.tsv,9
69157.tsv,9
3835.tsv,9
41916.tsv,9
23581.tsv,9
65611.tsv,9
65009.tsv,9
19669.tsv,9
78256.tsv,9
42850.tsv,9
18937.tsv,9
2378.tsv,9
58658.tsv,9
20571.tsv,9
1715.tsv,9
17834.tsv,9
66260.tsv,9
11113.tsv,9
26677.tsv,9
81281.tsv,9
2937.tsv,9
59562.tsv,9
82863.tsv,9
41939.tsv,9
68261.tsv,9
13270.tsv,9
29785.tsv,9
66968.tsv,9
21431.tsv,9
19920.tsv,9
78833.tsv,9
28937.tsv,9
34923.tsv,9
82232.tsv,9
84228.tsv,9
80156.tsv,9
26670.tsv,9
43805.tsv,9
36697.tsv,9
48682.tsv,9
62583.tsv,9
68808.tsv,9
7608.tsv,9
82602.tsv,9
28638.tsv,9
35500.tsv,9
49057.tsv,9
63430.tsv,9
37844.tsv,9
5596.tsv,9
42104.tsv,9
20219.tsv,9
75333.tsv,9
8150.tsv,9
4690.tsv,9
78315.tsv,9
23456.tsv,9
31482.tsv,9
47259.tsv,9
34564.tsv,9
68713.tsv,9
9410.tsv,9
62757.tsv,9
76934.tsv,9
35694.tsv,9
43616.tsv,9
31118.tsv,9
30405.tsv,9
66114.tsv,9
65795.tsv,9
85013.tsv,9
39443.tsv,9
15163.tsv,9
55360.tsv,9
67280.tsv,9
78020.tsv,9
3795.tsv,9
70277.tsv,9
76824.tsv,9
9055.tsv,9
43039.tsv,9
36387.tsv,9
11235.tsv,9
15787.tsv,9
34442.tsv,9
47320.tsv,9
82148.tsv,9
24014.tsv,9
37172.tsv,9
56184.tsv,9
48761.tsv,9
71593.tsv,9
25704.tsv,9
47209.tsv,9
70643.tsv,9
27649.tsv,9
18660.tsv,9
40285.tsv,9
31526.tsv,9
52487.tsv,9
84617.tsv,9
46293.tsv,9
22056.tsv,9
53112.tsv,9
45253.tsv,9
78295.tsv,9
27498.tsv,9
32827.tsv,9
26562.tsv,9
47848.tsv,9
27968.tsv,9
6472.tsv,9
7152.tsv,9
61837.tsv,9
27401.tsv,9
46061.tsv,9
32186.tsv,9
43265.tsv,9
65315.tsv,9
4729.tsv,9
53478.tsv,9
78473.tsv,9
21511.tsv,9
49611.tsv,9
44482.tsv,9
52008.tsv,9
21270.tsv,9
16656.tsv,9
37541.tsv,9
74508.tsv,9
74434.tsv,9
42293.tsv,9
66508.tsv,9
73260.tsv,9
31725.tsv,9
44799.tsv,9
48014.tsv,9
2250.tsv,9
65401.tsv,9
36253.tsv,9
62781.tsv,9
22875.tsv,9
58218.tsv,9
67356.tsv,9
5397.tsv,9
11349.tsv,9
18242.tsv,9
13733.tsv,9
10047.tsv,9
4359.tsv,9
54995.tsv,9
15253.tsv,9
5002.tsv,9
10803.tsv,9
70088.tsv,9
34286.tsv,9
30160.tsv,9
52638.tsv,9
17182.tsv,9
68274.tsv,9
38160.tsv,9
38643.tsv,9
28363.tsv,9
63380.tsv,9
30459.tsv,9
79328.tsv,9
37707.tsv,9
70744.tsv,9
17239.tsv,9
70652.tsv,9
60360.tsv,9
16908.tsv,9
32601.tsv,9
71119.tsv,9
10235.tsv,9
31572.tsv,9
8258.tsv,9
